Time	(10) Kp*error	(13) Kd*de/dt	(14) Kp*e+Kd*de/dt CCW	
0.7462	-0.05972857	-0.05991549	-0.05979685	
0.7464	-0.05971834	-0.05989867	-0.05977844	
0.7466	-0.05971147	-0.05988142	-0.05975892	
0.7468	-0.05970819	-0.05986419	-0.0597387	
0.747	-0.05970864	-0.05984743	-0.05971824	
0.7472	-0.05971291	-0.05983158	-0.059698	
0.7474	-0.059721	-0.05981701	-0.05967846	
0.7476	-0.05973286	-0.0598041	-0.0596601	
0.7478	-0.05974837	-0.05979317	-0.05964338	
0.748	-0.05976735	-0.05978449	-0.05962874	
0.7482	-0.05978949	-0.0597783	-0.05961659	
0.7484	-0.05980953	-0.05977479	-0.05960729	
0.7486	-0.05982765	-0.05977409	-0.05960062	
0.7488	-0.05984405	-0.05977621	-0.05959644	
0.749	-0.0598589	-0.05978121	-0.05959462	
0.7492	-0.05987232	-0.05978907	-0.05959507	
0.7494	-0.05988447	-0.05979973	-0.05959773	
0.7496	-0.05989547	-0.05981204	-0.05960256	
0.7498	-0.05990541	-0.05982554	-0.05960939	
0.75	-0.05991441	-0.0598403	-0.05961806	
0.7502	-0.05992256	-0.0598555	-0.05962842	
0.7504	-0.05992993	-0.05986925	-0.05964027	
0.7506	-0.0599366	-0.05988169	-0.05965322	
0.7508	-0.05994263	-0.05989295	-0.05966697	
0.751	-0.05994809	-0.05990314	-0.05968123	
0.7512	-0.05995303	-0.05991236	-0.0596958	
0.7514	-0.0599575	-0.0599207	-0.05971048	
0.7516	-0.05996154	-0.05992824	-0.05972512	
0.7518	-0.0599652	-0.05993507	-0.0597396	
0.752	-0.05996852	-0.05994125	-0.05975381	
0.7522	-0.05997151	-0.05994684	-0.05976767	
0.7524	-0.05997422	-0.0599519	-0.05978112	
0.7526	-0.05997667	-0.05995648	-0.05979411	
0.7528	-0.05997889	-0.05996062	-0.05980662	
0.753	-0.0599809	-0.05996437	-0.05981861	
0.7532	-0.05998272	-0.05996776	-0.05983006	
0.7534	-0.05998014	-0.05997083	-0.05984098	
0.7536	-0.05997282	-0.0599736	-0.05985091	
0.7538	-0.05996139	-0.05997612	-0.05985942	
0.754	-0.05994645	-0.05997839	-0.05986617	
0.7542	-0.05992864	-0.05998044	-0.05987093	
0.7544	-0.05990861	-0.0599823	-0.05987357	
0.7546	-0.059887	-0.05998295	-0.05987403	
0.7548	-0.05986445	-0.05998208	-0.05987222	
0.755	-0.05984157	-0.05997998	-0.0598681	
0.7552	-0.05981897	-0.0599761	-0.05986172	
0.7554	-0.05979722	-0.05996886	-0.05985314	
0.7556	-0.05977686	-0.05995874	-0.0598423	
0.7558	-0.05975839	-0.05994621	-0.05982926	
0.756	-0.05974225	-0.05993177	-0.05981418	
0.7562	-0.05972886	-0.05991591	-0.0597973	
0.7564	-0.05971855	-0.05989911	-0.05977892	
0.7566	-0.0597116	-0.05988186	-0.05975942	
0.7568	-0.05970822	-0.05986463	-0.05973921	
0.757	-0.05970858	-0.05984785	-0.05971875	
0.7572	-0.05971275	-0.05983197	-0.0596985	
0.7574	-0.05972074	-0.05981737	-0.05967894	
0.7576	-0.05973251	-0.05980441	-0.05966054	
0.7578	-0.05974793	-0.05979342	-0.05964378	
0.758	-0.05976683	-0.05978468	-0.05962908	
0.7582	-0.05978896	-0.05977842	-0.05961686	
0.7584	-0.05980904	-0.05977484	-0.05960749	
0.7586	-0.05982722	-0.05977407	-0.05960076	
0.7588	-0.05984366	-0.05977613	-0.05959652	
0.759	-0.05985853	-0.05978106	-0.05959463	
0.7592	-0.059872	-0.05978885	-0.05959503	
0.7594	-0.05988418	-0.05979945	-0.05959764	
0.7596	-0.0598952	-0.05981172	-0.05960242	
0.7598	-0.05990518	-0.05982519	-0.0596092	
0.76	-0.0599142	-0.05983993	-0.05961783	
0.7602	-0.05992236	-0.05985516	-0.05962815	
0.7604	-0.05992975	-0.05986895	-0.05963996	
0.7606	-0.05993644	-0.05988142	-0.05965289	
0.7608	-0.05994248	-0.0598927	-0.05966662	
0.761	-0.05994796	-0.05990291	-0.05968088	
0.7612	-0.05995291	-0.05991215	-0.05969545	
0.7614	-0.05995739	-0.05992051	-0.05971013	
0.7616	-0.05996145	-0.05992807	-0.05972477	
0.7618	-0.05996512	-0.05993492	-0.05973925	
0.762	-0.05996843	-0.05994111	-0.05975347	
0.7622	-0.05997144	-0.05994672	-0.05976734	
0.7624	-0.05997416	-0.05995179	-0.0597808	
0.7626	-0.05997662	-0.05995638	-0.05979381	
0.7628	-0.05997884	-0.05996053	-0.05980632	
0.763	-0.05998085	-0.05996428	-0.05981832	
0.7632	-0.05998268	-0.05996768	-0.05982979	
0.7634	-0.05998022	-0.05997076	-0.05984072	
0.7636	-0.05997303	-0.05997354	-0.05985068	
0.7638	-0.05996169	-0.05997606	-0.05985922	
0.764	-0.05994684	-0.05997834	-0.05986602	
0.7642	-0.0599291	-0.0599804	-0.05987083	
0.7644	-0.05990912	-0.05998226	-0.05987352	
0.7646	-0.05988755	-0.05998296	-0.05987404	
0.7648	-0.05986501	-0.05998212	-0.05987228	
0.765	-0.05984213	-0.05998006	-0.05986822	
0.7652	-0.05981952	-0.05997626	-0.0598619	
0.7654	-0.05979774	-0.0599691	-0.05985338	
0.7656	-0.05977734	-0.05995904	-0.0598426	
0.7658	-0.05975882	-0.05994657	-0.05982962	
0.766	-0.05974262	-0.05993217	-0.05981459	
0.7662	-0.05972916	-0.05991634	-0.05979775	
0.7664	-0.05971876	-0.05989956	-0.0597794	
0.7666	-0.05971172	-0.05988231	-0.05975992	
0.7668	-0.05970826	-0.05986507	-0.05973973	
0.767	-0.05970852	-0.05984828	-0.05971927	
0.7672	-0.05971259	-0.05983236	-0.05969901	
0.7674	-0.05972048	-0.05981772	-0.05967942	
0.7676	-0.05973216	-0.05980472	-0.05966099	
0.7678	-0.05974749	-0.05979368	-0.05964418	
0.768	-0.0597663	-0.05978487	-0.05962943	
0.7682	-0.05978836	-0.05977856	-0.05961714	
0.7684	-0.0598085	-0.05977491	-0.05960769	
0.7686	-0.05982672	-0.05977406	-0.05960089	
0.7688	-0.05984321	-0.05977605	-0.05959658	
0.769	-0.05985813	-0.0597809	-0.05959464	
0.7692	-0.05987163	-0.05978861	-0.05959497	
0.7694	-0.05988385	-0.05979914	-0.05959753	
0.7696	-0.0598949	-0.05981139	-0.05960225	
0.7698	-0.0599049	-0.05982483	-0.05960898	
0.77	-0.05991395	-0.05983954	-0.05961756	
0.7702	-0.05992214	-0.05985481	-0.05962784	
0.7704	-0.05992955	-0.05986863	-0.05963962	
0.7706	-0.05993626	-0.05988113	-0.05965253	
0.7708	-0.05994232	-0.05989244	-0.05966624	
0.771	-0.05994781	-0.05990268	-0.0596805	
0.7712	-0.05995278	-0.05991194	-0.05969505	
0.7714	-0.05995727	-0.05992032	-0.05970974	
0.7716	-0.05996134	-0.0599279	-0.05972438	
0.7718	-0.05996501	-0.05993476	-0.05973887	
0.772	-0.05996834	-0.05994097	-0.05975309	
0.7722	-0.05997136	-0.05994659	-0.05976697	
0.7724	-0.05997408	-0.05995167	-0.05978045	
0.7726	-0.05997655	-0.05995627	-0.05979347	
0.7728	-0.05997878	-0.05996043	-0.059806	
0.773	-0.0599808	-0.05996419	-0.05981801	
0.7732	-0.05998263	-0.0599676	-0.0598295	
0.7734	-0.05998031	-0.05997069	-0.05984044	
0.7736	-0.05997322	-0.05997347	-0.05985043	
0.7738	-0.05996199	-0.059976	-0.05985901	
0.774	-0.05994722	-0.05997828	-0.05986585	
0.7742	-0.05992955	-0.05998035	-0.05987071	
0.7744	-0.05990963	-0.05998222	-0.05987346	
0.7746	-0.05988808	-0.05998296	-0.05987403	
0.7748	-0.05986556	-0.05998217	-0.05987234	
0.775	-0.05984269	-0.05998013	-0.05986833	
0.7752	-0.05982006	-0.05997642	-0.05986207	
0.7754	-0.05979826	-0.05996934	-0.05985361	
0.7756	-0.05977782	-0.05995935	-0.05984288	
0.7758	-0.05975924	-0.05994693	-0.05982996	
0.776	-0.05974299	-0.05993257	-0.05981498	
0.7762	-0.05972945	-0.05991677	-0.05979818	
0.7764	-0.05971898	-0.0599	-0.05977987	
0.7766	-0.05971185	-0.05988276	-0.05976042	
0.7768	-0.05970829	-0.05986552	-0.05974024	
0.777	-0.05970846	-0.05984871	-0.05971978	
0.7772	-0.05971243	-0.05983276	-0.05969951	
0.7774	-0.05972023	-0.05981809	-0.0596799	
0.7776	-0.05973181	-0.05980504	-0.05966144	
0.7778	-0.05974706	-0.05979394	-0.05964458	
0.778	-0.05976578	-0.05978508	-0.05962977	
0.7782	-0.05978776	-0.05977869	-0.05961742	
0.7784	-0.05980796	-0.05977497	-0.05960789	
0.7786	-0.05982623	-0.05977405	-0.05960102	
0.7788	-0.05984277	-0.05977596	-0.05959665	
0.779	-0.05985773	-0.05978074	-0.05959464	
0.7792	-0.05987127	-0.05978838	-0.05959492	
0.7794	-0.05988352	-0.05979883	-0.05959741	
0.7796	-0.0598946	-0.05981106	-0.05960207	
0.7798	-0.05990463	-0.05982447	-0.05960876	
0.78	-0.05991371	-0.05983915	-0.05961729	
0.7802	-0.05992192	-0.05985446	-0.05962753	
0.7804	-0.05992935	-0.05986831	-0.05963928	
0.7806	-0.05993607	-0.05988084	-0.05965216	
0.7808	-0.05994216	-0.05989218	-0.05966587	
0.781	-0.05994766	-0.05990244	-0.05968011	
0.7812	-0.05995264	-0.05991172	-0.05969466	
0.7814	-0.05995715	-0.05992012	-0.05970934	
0.7816	-0.05996123	-0.05992772	-0.05972399	
0.7818	-0.05996492	-0.0599346	-0.05973849	
0.782	-0.05996826	-0.05994083	-0.05975272	
0.7822	-0.05997128	-0.05994646	-0.05976661	
0.7824	-0.05997401	-0.05995155	-0.0597801	
0.7826	-0.05997648	-0.05995616	-0.05979313	
0.7828	-0.05997872	-0.05996034	-0.05980568	
0.783	-0.05998075	-0.05996411	-0.05981771	
0.7832	-0.05998258	-0.05996753	-0.05982921	
0.7834	-0.05998039	-0.05997061	-0.05984017	
0.7836	-0.05997343	-0.05997341	-0.05985018	
0.7838	-0.05996229	-0.05997594	-0.0598588	
0.784	-0.05994761	-0.05997823	-0.05986568	
0.7842	-0.05993001	-0.0599803	-0.0598706	
0.7844	-0.05991013	-0.05998218	-0.0598734	
0.7846	-0.05988863	-0.05998297	-0.05987402	
0.7848	-0.05986613	-0.05998221	-0.05987239	
0.785	-0.05984325	-0.0599802	-0.05986844	
0.7852	-0.05982061	-0.05997658	-0.05986223	
0.7854	-0.05979878	-0.05996958	-0.05985383	
0.7856	-0.05977831	-0.05995965	-0.05984317	
0.7858	-0.05975968	-0.05994729	-0.0598303	
0.786	-0.05974336	-0.05993298	-0.05981537	
0.7862	-0.05972975	-0.0599172	-0.05979862	
0.7864	-0.05971919	-0.05990045	-0.05978034	
0.7866	-0.05971198	-0.05988322	-0.05976092	
0.7868	-0.05970833	-0.05986596	-0.05974076	
0.787	-0.0597084	-0.05984914	-0.0597203	
0.7872	-0.05971228	-0.05983317	-0.05970002	
0.7874	-0.05971998	-0.05981845	-0.05968039	
0.7876	-0.05973147	-0.05980535	-0.05966189	
0.7878	-0.05974662	-0.0597942	-0.05964498	
0.788	-0.05976526	-0.05978528	-0.05963011	
0.7882	-0.05978716	-0.05977882	-0.05961769	
0.7884	-0.05980741	-0.05977503	-0.05960809	
0.7886	-0.05982574	-0.05977404	-0.05960115	
0.7888	-0.05984232	-0.05977588	-0.05959671	
0.789	-0.05985733	-0.05978058	-0.05959465	
0.7892	-0.05987091	-0.05978815	-0.05959487	
0.7894	-0.05988319	-0.05979853	-0.0595973	
0.7896	-0.0598943	-0.05981073	-0.05960191	
0.7898	-0.05990436	-0.05982411	-0.05960854	
0.79	-0.05991346	-0.05983876	-0.05961703	
0.7902	-0.0599217	-0.05985411	-0.05962722	
0.7904	-0.05992915	-0.05986799	-0.05963894	
0.7906	-0.05993589	-0.05988055	-0.05965181	
0.7908	-0.059942	-0.05989192	-0.05966549	
0.791	-0.05994751	-0.0599022	-0.05967972	
0.7912	-0.05995251	-0.05991151	-0.05969427	
0.7914	-0.05995703	-0.05991993	-0.05970895	
0.7916	-0.05996112	-0.05992755	-0.05972361	
0.7918	-0.05996482	-0.05993444	-0.05973811	
0.792	-0.05996817	-0.05994068	-0.05975235	
0.7922	-0.05997119	-0.05994633	-0.05976626	
0.7924	-0.05997394	-0.05995144	-0.05977975	
0.7926	-0.05997642	-0.05995606	-0.0597928	
0.7928	-0.05997866	-0.05996024	-0.05980536	
0.793	-0.05998069	-0.05996402	-0.0598174	
0.7932	-0.05998253	-0.05996745	-0.05982891	
0.7934	-0.05998047	-0.05997054	-0.05983989	
0.7936	-0.05997363	-0.05997335	-0.05984993	
0.7938	-0.05996259	-0.05997588	-0.05985859	
0.794	-0.05994799	-0.05997818	-0.05986552	
0.7942	-0.05993046	-0.05998025	-0.05987048	
0.7944	-0.05991064	-0.05998213	-0.05987334	
0.7946	-0.05988917	-0.05998297	-0.05987401	
0.7948	-0.05986669	-0.05998225	-0.05987244	
0.795	-0.05984382	-0.05998027	-0.05986855	
0.7952	-0.05982117	-0.05997674	-0.0598624	
0.7954	-0.05979931	-0.05996982	-0.05985406	
0.7956	-0.05977879	-0.05995996	-0.05984346	
0.7958	-0.05976012	-0.05994765	-0.05983065	
0.796	-0.05974373	-0.05993338	-0.05981577	
0.7962	-0.05973005	-0.05991763	-0.05979906	
0.7964	-0.05971941	-0.0599009	-0.05978082	
0.7966	-0.05971211	-0.05988367	-0.05976142	
0.7968	-0.05970837	-0.05986641	-0.05974127	
0.797	-0.05970835	-0.05984956	-0.05972081	
0.7972	-0.05971213	-0.05983357	-0.05970052	
0.7974	-0.05971973	-0.05981882	-0.05968088	
0.7976	-0.05973113	-0.05980567	-0.05966234	
0.7978	-0.05974619	-0.05979446	-0.05964539	
0.798	-0.05976475	-0.05978548	-0.05963046	
0.7982	-0.05978656	-0.05977896	-0.05961798	
0.7984	-0.05980688	-0.0597751	-0.0596083	
0.7986	-0.05982525	-0.05977404	-0.0596013	
0.7988	-0.05984188	-0.0597758	-0.05959679	
0.799	-0.05985693	-0.05978043	-0.05959466	
0.7992	-0.05987054	-0.05978792	-0.05959482	
0.7994	-0.05988286	-0.05979823	-0.05959719	
0.7996	-0.05989401	-0.0598104	-0.05960174	
0.7998	-0.05990409	-0.05982376	-0.05960833	
0.8	-0.05991322	-0.05983837	-0.05961677	
0.8002	-0.05992148	-0.05985375	-0.05962692	
0.8004	-0.05992895	-0.05986767	-0.05963861	
0.8006	-0.05993572	-0.05988026	-0.05965145	
0.8008	-0.05994183	-0.05989166	-0.05966512	
0.801	-0.05994737	-0.05990197	-0.05967934	
0.8012	-0.05995237	-0.0599113	-0.05969389	
0.8014	-0.05995691	-0.05991974	-0.05970857	
0.8016	-0.05996101	-0.05992737	-0.05972322	
0.8018	-0.05996472	-0.05993428	-0.05973773	
0.802	-0.05996808	-0.05994054	-0.05975198	
0.8022	-0.05997111	-0.0599462	-0.0597659	
0.8024	-0.05997386	-0.05995132	-0.05977941	
0.8026	-0.05997635	-0.05995595	-0.05979247	
0.8028	-0.0599786	-0.05996014	-0.05980504	
0.803	-0.05998064	-0.05996393	-0.05981709	
0.8032	-0.05998248	-0.05996737	-0.05982862	
0.8034	-0.05998056	-0.05997047	-0.05983961	
0.8036	-0.05997383	-0.05997328	-0.05984968	
0.8038	-0.05996289	-0.05997583	-0.05985837	
0.804	-0.05994838	-0.05997813	-0.05986535	
0.8042	-0.05993092	-0.05998021	-0.05987037	
0.8044	-0.05991115	-0.05998209	-0.05987328	
0.8046	-0.05988971	-0.05998297	-0.05987401	
0.8048	-0.05986725	-0.05998228	-0.05987249	
0.805	-0.05984439	-0.05998034	-0.05986866	
0.8052	-0.05982172	-0.0599769	-0.05986257	
0.8054	-0.05979984	-0.05997005	-0.05985429	
0.8056	-0.05977928	-0.05996026	-0.05984375	
0.8058	-0.05976055	-0.05994801	-0.05983099	
0.806	-0.05974411	-0.05993378	-0.05981616	
0.8062	-0.05973035	-0.05991806	-0.0597995	
0.8064	-0.05971964	-0.05990135	-0.0597813	
0.8066	-0.05971225	-0.05988413	-0.05976192	
0.8068	-0.05970842	-0.05986686	-0.05974179	
0.807	-0.05970829	-0.05985	-0.05972134	
0.8072	-0.05971198	-0.05983397	-0.05970104	
0.8074	-0.05971949	-0.05981918	-0.05968136	
0.8076	-0.05973079	-0.05980599	-0.0596628	
0.8078	-0.05974576	-0.05979473	-0.0596458	
0.808	-0.05976423	-0.05978569	-0.05963082	
0.8082	-0.05978597	-0.0597791	-0.05961826	
0.8084	-0.05980634	-0.05977517	-0.05960852	
0.8086	-0.05982476	-0.05977404	-0.05960144	
0.8088	-0.05984144	-0.05977573	-0.05959686	
0.809	-0.05985653	-0.05978027	-0.05959467	
0.8092	-0.05987018	-0.05978769	-0.05959477	
0.8094	-0.05988254	-0.05979793	-0.05959709	
0.8096	-0.05989372	-0.05981008	-0.05960158	
0.8098	-0.05990383	-0.0598234	-0.05960812	
0.81	-0.05991298	-0.05983798	-0.05961651	
0.8102	-0.05992126	-0.0598534	-0.05962662	
0.8104	-0.05992876	-0.05986735	-0.05963828	
0.8106	-0.05993554	-0.05987997	-0.0596511	
0.8108	-0.05994167	-0.0598914	-0.05966475	
0.811	-0.05994722	-0.05990173	-0.05967896	
0.8112	-0.05995224	-0.05991108	-0.0596935	
0.8114	-0.05995679	-0.05991954	-0.05970819	
0.8116	-0.0599609	-0.0599272	-0.05972285	
0.8118	-0.05996462	-0.05993413	-0.05973736	
0.812	-0.05996799	-0.0599404	-0.05975162	
0.8122	-0.05997103	-0.05994607	-0.05976554	
0.8124	-0.05997379	-0.0599512	-0.05977906	
0.8126	-0.05997628	-0.05995585	-0.05979213	
0.8128	-0.05997854	-0.05996005	-0.05980472	
0.813	-0.05998058	-0.05996385	-0.05981679	
0.8132	-0.05998243	-0.05996729	-0.05982833	
0.8134	-0.05998064	-0.0599704	-0.05983933	
0.8136	-0.05997403	-0.05997322	-0.05984943	
0.8138	-0.0599632	-0.05997577	-0.05985817	
0.814	-0.05994877	-0.05997807	-0.05986519	
0.8142	-0.05993137	-0.05998016	-0.05987025	
0.8144	-0.05991165	-0.05998205	-0.05987322	
0.8146	-0.05989026	-0.05998297	-0.05987401	
0.8148	-0.05986781	-0.05998233	-0.05987255	
0.815	-0.05984495	-0.05998041	-0.05986878	
0.8152	-0.05982228	-0.05997706	-0.05986274	
0.8154	-0.05980037	-0.05997029	-0.05985451	
0.8156	-0.05977977	-0.05996057	-0.05984404	
0.8158	-0.05976099	-0.05994837	-0.05983134	
0.816	-0.05974448	-0.05993418	-0.05981656	
0.8162	-0.05973066	-0.05991849	-0.05979994	
0.8164	-0.05971986	-0.0599018	-0.05978177	
0.8166	-0.05971239	-0.05988458	-0.05976243	
0.8168	-0.05970846	-0.05986731	-0.05974231	
0.817	-0.05970825	-0.05985043	-0.05972186	
0.8172	-0.05971183	-0.05983438	-0.05970155	
0.8174	-0.05971925	-0.05981955	-0.05968186	
0.8176	-0.05973045	-0.05980631	-0.05966325	
0.8178	-0.05974533	-0.059795	-0.05964622	
0.818	-0.05976372	-0.0597859	-0.05963118	
0.8182	-0.05978538	-0.05977925	-0.05961856	
0.8184	-0.0598058	-0.05977524	-0.05960873	
0.8186	-0.05982428	-0.05977404	-0.05960158	
0.8188	-0.059841	-0.05977565	-0.05959694	
0.819	-0.05985614	-0.05978012	-0.05959469	
0.8192	-0.05986983	-0.05978747	-0.05959473	
0.8194	-0.05988221	-0.05979764	-0.05959699	
0.8196	-0.05989342	-0.05980975	-0.05960143	
0.8198	-0.05990356	-0.05982304	-0.05960791	
0.82	-0.05991274	-0.05983759	-0.05961626	
0.8202	-0.05992104	-0.05985305	-0.05962633	
0.8204	-0.05992856	-0.05986704	-0.05963795	
0.8206	-0.05993536	-0.05987969	-0.05965075	
0.8208	-0.05994151	-0.05989114	-0.05966438	
0.821	-0.05994707	-0.0599015	-0.05967859	
0.8212	-0.05995211	-0.05991087	-0.05969312	
0.8214	-0.05995667	-0.05991935	-0.05970781	
0.8216	-0.05996079	-0.05992703	-0.05972247	
0.8218	-0.05996452	-0.05993397	-0.05973699	
0.822	-0.0599679	-0.05994026	-0.05975126	
0.8222	-0.05997095	-0.05994594	-0.05976519	
0.8224	-0.05997372	-0.05995109	-0.05977872	
0.8226	-0.05997622	-0.05995574	-0.05979181	
0.8228	-0.05997848	-0.05995995	-0.0598044	
0.823	-0.05998053	-0.05996376	-0.05981649	
0.8232	-0.05998238	-0.05996721	-0.05982804	
0.8234	-0.05998072	-0.05997033	-0.05983906	
0.8236	-0.05997423	-0.05997315	-0.05984918	
0.8238	-0.0599635	-0.05997571	-0.05985796	
0.824	-0.05994916	-0.05997802	-0.05986502	
0.8242	-0.05993183	-0.05998011	-0.05987014	
0.8244	-0.05991216	-0.05998201	-0.05987316	
0.8246	-0.0598908	-0.05998297	-0.059874	
0.8248	-0.05986838	-0.05998236	-0.0598726	
0.825	-0.05984552	-0.05998047	-0.05986889	
0.8252	-0.05982284	-0.05997722	-0.05986291	
0.8254	-0.0598009	-0.05997053	-0.05985475	
0.8256	-0.05978027	-0.05996088	-0.05984433	
0.8258	-0.05976143	-0.05994873	-0.05983168	
0.826	-0.05974486	-0.05993458	-0.05981696	
0.8262	-0.05973097	-0.05991893	-0.05980039	
0.8264	-0.05972009	-0.05990225	-0.05978226	
0.8266	-0.05971253	-0.05988504	-0.05976294	
0.8268	-0.05970851	-0.05986776	-0.05974283	
0.827	-0.0597082	-0.05985086	-0.05972239	
0.8272	-0.05971169	-0.05983479	-0.05970206	
0.8274	-0.05971901	-0.05981992	-0.05968235	
0.8276	-0.05973012	-0.05980664	-0.05966372	
0.8278	-0.05974491	-0.05979527	-0.05964663	
0.8279999	-0.05976321	-0.05978611	-0.05963154	
0.8282	-0.05978479	-0.05977939	-0.05961885	
0.8284	-0.05980527	-0.05977532	-0.05960895	
0.8286	-0.0598238	-0.05977404	-0.05960173	
0.8288	-0.05984057	-0.05977558	-0.05959703	
0.829	-0.05985574	-0.05977998	-0.05959472	
0.8292	-0.05986947	-0.05978725	-0.05959469	
0.8294	-0.05988189	-0.05979734	-0.0595969	
0.8296	-0.05989313	-0.05980943	-0.05960128	
0.8298	-0.0599033	-0.05982269	-0.05960771	
0.83	-0.0599125	-0.05983721	-0.05961601	
0.8302	-0.05992083	-0.0598527	-0.05962604	
0.8304	-0.05992836	-0.05986672	-0.05963763	
0.8306	-0.05993518	-0.0598794	-0.0596504	
0.8308	-0.05994135	-0.05989088	-0.05966402	
0.831	-0.05994693	-0.05990126	-0.05967822	
0.8312	-0.05995198	-0.05991066	-0.05969275	
0.8314	-0.05995655	-0.05991916	-0.05970743	
0.8316	-0.05996069	-0.05992685	-0.0597221	
0.8318	-0.05996443	-0.05993382	-0.05973662	
0.832	-0.05996781	-0.05994011	-0.0597509	
0.8322	-0.05997087	-0.05994581	-0.05976484	
0.8324	-0.05997365	-0.05995097	-0.05977838	
0.8326	-0.05997615	-0.05995563	-0.05979148	
0.8328	-0.05997842	-0.05995986	-0.05980409	
0.833	-0.05998048	-0.05996368	-0.05981619	
0.8332	-0.05998233	-0.05996713	-0.05982776	
0.8334	-0.05998081	-0.05997026	-0.05983879	
0.8336	-0.05997443	-0.05997309	-0.05984894	
0.8338	-0.0599638	-0.05997565	-0.05985775	
0.834	-0.05994954	-0.05997797	-0.05986486	
0.8342	-0.05993229	-0.05998006	-0.05987003	
0.8344	-0.05991267	-0.05998196	-0.0598731	
0.8346	-0.05989135	-0.05998298	-0.059874	
0.8348	-0.05986894	-0.0599824	-0.05987266	
0.835	-0.05984609	-0.05998054	-0.05986901	
0.8352	-0.0598234	-0.05997738	-0.05986308	
0.8354	-0.05980144	-0.05997077	-0.05985498	
0.8356	-0.05978077	-0.05996118	-0.05984462	
0.8358	-0.05976188	-0.05994909	-0.05983203	
0.836	-0.05974525	-0.05993499	-0.05981736	
0.8362	-0.05973128	-0.05991936	-0.05980083	
0.8364	-0.05972032	-0.05990271	-0.05978274	
0.8366	-0.05971267	-0.0598855	-0.05976345	
0.8368	-0.05970857	-0.05986821	-0.05974336	
0.837	-0.05970816	-0.0598513	-0.05972291	
0.8372	-0.05971155	-0.05983519	-0.05970259	
0.8374	-0.05971878	-0.05982029	-0.05968285	
0.8376	-0.05972979	-0.05980697	-0.05966418	
0.8378	-0.05974448	-0.05979555	-0.05964705	
0.838	-0.0597627	-0.05978632	-0.0596319	
0.8382	-0.0597842	-0.05977954	-0.05961915	
0.8384	-0.05980474	-0.0597754	-0.05960917	
0.8386	-0.05982332	-0.05977404	-0.05960189	
0.8388	-0.05984013	-0.05977551	-0.05959712	
0.839	-0.05985535	-0.05977983	-0.05959474	
0.8392	-0.05986911	-0.05978703	-0.05959466	
0.8394	-0.05988157	-0.05979705	-0.05959681	
0.8396	-0.05989284	-0.05980911	-0.05960113	
0.8398	-0.05990303	-0.05982234	-0.05960751	
0.84	-0.05991226	-0.05983683	-0.05961577	
0.8402	-0.05992061	-0.05985235	-0.05962575	
0.8404	-0.05992817	-0.05986641	-0.05963731	
0.8406	-0.059935	-0.05987912	-0.05965006	
0.8408	-0.05994119	-0.05989062	-0.05966366	
0.841	-0.05994678	-0.05990103	-0.05967785	
0.8412	-0.05995185	-0.05991045	-0.05969238	
0.8414	-0.05995643	-0.05991897	-0.05970705	
0.8416	-0.05996058	-0.05992668	-0.05972172	
0.8418	-0.05996433	-0.05993366	-0.05973626	
0.842	-0.05996772	-0.05993997	-0.05975054	
0.8422	-0.0599708	-0.05994568	-0.05976449	
0.8424	-0.05997358	-0.05995085	-0.05977805	
0.8426	-0.05997609	-0.05995553	-0.05979116	
0.8428	-0.05997837	-0.05995976	-0.05980378	
0.843	-0.05998042	-0.05996359	-0.05981589	
0.8432	-0.05998228	-0.05996706	-0.05982747	
0.8434	-0.05998089	-0.05997019	-0.05983852	
0.8436	-0.05997463	-0.05997303	-0.0598487	
0.8438	-0.05996411	-0.05997559	-0.05985754	
0.844	-0.05994993	-0.05997792	-0.0598647	
0.8442	-0.05993275	-0.05998002	-0.05986992	
0.8444	-0.05991318	-0.05998192	-0.05987305	
0.8446	-0.05989189	-0.05998298	-0.059874	
0.8448	-0.05986951	-0.05998244	-0.05987272	
0.845	-0.05984667	-0.05998061	-0.05986913	
0.8452	-0.05982396	-0.05997754	-0.05986326	
0.8454	-0.05980198	-0.05997101	-0.05985521	
0.8455999	-0.05978126	-0.05996149	-0.05984491	
0.8458	-0.05976233	-0.05994945	-0.05983239	
0.846	-0.05974564	-0.05993539	-0.05981777	
0.8462	-0.05973159	-0.0599198	-0.05980128	
0.8464	-0.05972056	-0.05990316	-0.05978322	
0.8466	-0.05971282	-0.05988596	-0.05976396	
0.8468	-0.05970862	-0.05986866	-0.05974388	
0.847	-0.05970812	-0.05985174	-0.05972344	
0.8472	-0.05971142	-0.05983561	-0.05970311	
0.8474	-0.05971854	-0.05982067	-0.05968335	
0.8476	-0.05972946	-0.0598073	-0.05966465	
0.8478	-0.05974407	-0.05979582	-0.05964748	
0.848	-0.05976219	-0.05978654	-0.05963227	
0.8482	-0.05978362	-0.05977969	-0.05961946	
0.8484	-0.0598042	-0.05977548	-0.0596094	
0.8486	-0.05982284	-0.05977405	-0.05960205	
0.8488	-0.0598397	-0.05977544	-0.05959721	
0.849	-0.05985495	-0.05977969	-0.05959477	
0.8492	-0.05986876	-0.05978681	-0.05959463	
0.8494	-0.05988124	-0.05979676	-0.05959672	
0.8496	-0.05989255	-0.05980879	-0.05960099	
0.8498	-0.05990277	-0.05982199	-0.05960732	
0.85	-0.05991203	-0.05983645	-0.05961553	
0.8502	-0.0599204	-0.05985201	-0.05962547	
