Time	(23) Combined Output	
6.2702	-0.0611071	
6.2704	-0.06110709	
6.2706	-0.06110707	
6.2708	-0.06110706	
6.271	-0.06110704	
6.2712	-0.06110702	
6.2714	-0.06110701	
6.2716	-0.06110699	
6.2718	-0.06110698	
6.272	-0.06110696	
6.2722	-0.06110695	
6.2724	-0.06110693	
6.2726	-0.06110691	
6.2728	-0.0611069	
6.273	-0.06110688	
6.2732	-0.06110686	
6.2734	-0.06110685	
6.2736	-0.06110683	
6.2738	-0.06110682	
6.274	-0.0611068	
6.2742	-0.06110678	
6.2744	-0.06110677	
6.2746	-0.06110675	
6.2748	-0.06110673	
6.275	-0.06110672	
6.2752	-0.0611067	
6.2754	-0.06110668	
6.2756	-0.06110666	
6.2758	-0.06110665	
6.276	-0.06110663	
6.2762	-0.06110661	
6.2764	-0.0611066	
6.2766	-0.06110658	
6.2768	-0.06110656	
6.277	-0.06110654	
6.2772	-0.06110653	
6.2774	-0.06110651	
6.2776	-0.06110649	
6.2778	-0.06110647	
6.278	-0.06110645	
6.2782	-0.06110644	
6.2784	-0.06110642	
6.2786	-0.0611064	
6.2788	-0.06110638	
6.279	-0.06110637	
6.2792	-0.06110635	
6.2794	-0.06110633	
6.2796	-0.06110631	
6.2798	-0.06110629	
6.28	-0.06110627	
6.2802	-0.06110625	
6.2804	-0.06110623	
6.2806	-0.06110622	
6.2808	-0.0611062	
6.281	-0.06110618	
6.2812	-0.06110616	
6.2814	-0.06110614	
6.2816	-0.06110612	
6.2818	-0.0611061	
6.282	-0.06110608	
6.2822	-0.06110606	
6.2824	-0.06110604	
6.2826	-0.06110602	
6.2828	-0.061106	
6.283	-0.06110599	
6.2832	-0.06110597	
6.2834	-0.06110595	
6.2836	-0.06110593	
6.2838	-0.06110591	
6.284	-0.06110589	
6.2842	-0.06110587	
6.2844	-0.06110585	
6.2846	-0.06110583	
6.2848	-0.06110581	
6.285	-0.0611058	
6.2852	-0.06110578	
6.2854	-0.06110576	
6.2856	-0.06110574	
6.2858	-0.06110573	
6.286	-0.06110571	
6.2862	-0.06110569	
6.2864	-0.06110568	
6.2866	-0.06110566	
6.2868	-0.06110565	
6.287	-0.06110563	
6.2872	-0.06110562	
6.2874	-0.0611056	
6.2876	-0.06110559	
6.2878	-0.06110557	
6.288	-0.06110556	
6.2882	-0.06110555	
6.2884	-0.06110553	
6.2886	-0.06110552	
6.2888	-0.0611055	
6.289	-0.06110549	
6.2892	-0.06110548	
6.2894	-0.06110547	
6.2896	-0.06110545	
6.2898	-0.06110544	
6.29	-0.06110543	
6.2902	-0.06110542	
6.2904	-0.0611054	
6.2906	-0.06110539	
6.2908	-0.06110538	
6.291	-0.06110537	
6.2912	-0.06110536	
6.2914	-0.06110535	
6.2916	-0.06110534	
6.2918	-0.06110533	
6.292	-0.06110531	
6.2922	-0.0611053	
6.2924	-0.06110529	
6.2926	-0.06110528	
6.2928	-0.06110527	
6.293	-0.06110526	
6.2932	-0.06110524	
6.2934	-0.06110523	
6.2936	-0.06110522	
6.2938	-0.06110521	
6.294	-0.0611052	
6.2942	-0.06110519	
6.2944	-0.06110518	
6.2946	-0.06110517	
6.2948	-0.06110515	
6.295	-0.06110514	
6.2952	-0.06110513	
6.2954	-0.06110512	
6.2956	-0.06110511	
6.2958	-0.0611051	
6.296	-0.06110509	
6.2962	-0.06110508	
6.2964	-0.06110507	
6.2966	-0.06110505	
6.2968	-0.06110504	
6.297	-0.06110503	
6.2972	-0.06110502	
6.2974	-0.06110501	
6.2976	-0.06110499	
6.2978	-0.06110498	
6.298	-0.06110497	
6.2982	-0.06110496	
6.2984	-0.06110495	
6.2986	-0.06110493	
6.2988	-0.06110492	
6.299	-0.06110491	
6.2992	-0.0611049	
6.2994	-0.06110489	
6.2996	-0.06110487	
6.2998	-0.06110486	
6.3	-0.06110485	
6.3002	-0.06110483	
6.3004	-0.06110482	
6.3006	-0.06110481	
6.3008	-0.0611048	
6.301	-0.06110478	
6.3012	-0.06110477	
6.3014	-0.06110476	
6.3016	-0.06110474	
6.3018	-0.06110473	
6.302	-0.06110471	
6.3022	-0.0611047	
6.3024	-0.06110469	
6.3026	-0.06110467	
6.3028	-0.06110466	
6.303	-0.06110464	
6.3032	-0.06110463	
6.3034	-0.06110461	
6.3036	-0.06110459	
6.3038	-0.06110457	
6.304	-0.06110455	
6.3042	-0.06110454	
6.3044	-0.06110452	
6.3046	-0.0611045	
6.3048	-0.06110448	
6.305	-0.06110446	
6.3052	-0.06110444	
6.3054	-0.06110442	
6.3056	-0.0611044	
6.3058	-0.06110438	
6.306	-0.06110435	
6.3062	-0.06110433	
6.3064	-0.06110431	
6.3066	-0.06110429	
6.3068	-0.06110426	
6.307	-0.06110424	
6.3072	-0.06110421	
6.3074	-0.06110419	
6.3076	-0.06110416	
6.3078	-0.06110414	
6.308	-0.06110412	
6.3082	-0.06110409	
6.3084	-0.06110406	
6.3086	-0.06110404	
6.3088	-0.06110401	
6.309	-0.06110398	
6.3092	-0.06110396	
6.3094	-0.06110393	
6.3096	-0.0611039	
6.3098	-0.06110388	
6.31	-0.06110385	
6.3102	-0.06110382	
6.3104	-0.06110379	
6.3106	-0.06110376	
6.3108	-0.06110374	
6.311	-0.06110371	
6.3112	-0.06110368	
6.3114	-0.06110365	
6.3116	-0.06110362	
6.3118	-0.06110359	
6.312	-0.06110356	
6.3122	-0.06110353	
6.3124	-0.06110351	
6.3126	-0.06110348	
6.3128	-0.06110345	
6.313	-0.06110342	
6.3132	-0.06110339	
6.3134	-0.06110336	
6.3136	-0.06110333	
6.3138	-0.0611033	
6.314	-0.06110327	
6.3142	-0.06110324	
6.3144	-0.06110321	
6.3146	-0.06110318	
6.3148	-0.06110315	
6.315	-0.06110312	
6.3152	-0.06110308	
6.3154	-0.06110305	
6.3156	-0.06110302	
6.3158	-0.06110299	
6.316	-0.06110296	
6.3162	-0.06110293	
6.3164	-0.0611029	
6.3166	-0.06110287	
6.3168	-0.06110284	
6.317	-0.0611028	
6.3172	-0.06110277	
6.3174	-0.06110274	
6.3176	-0.06110271	
6.3178	-0.06110268	
6.318	-0.06110265	
6.3182	-0.06110261	
6.3184	-0.06110258	
6.3186	-0.06110255	
6.3188	-0.06110252	
6.319	-0.06110249	
6.3192	-0.06110245	
6.3194	-0.06110242	
6.3196	-0.06110239	
6.3198	-0.06110236	
6.32	-0.06110232	
6.3202	-0.06110229	
6.3204	-0.06110226	
6.3206	-0.06110223	
6.3208	-0.06110219	
6.321	-0.06110216	
6.3212	-0.06110213	
6.3214	-0.0611021	
6.3216	-0.06110206	
6.3218	-0.06110203	
6.322	-0.061102	
6.3222	-0.06110196	
6.3224	-0.06110193	
6.3226	-0.06110189	
6.3228	-0.06110186	
6.323	-0.06110183	
6.3232	-0.06110179	
6.3234	-0.06110176	
6.3236	-0.06110173	
6.3238	-0.06110169	
6.324	-0.06110166	
6.3242	-0.06110163	
6.3244	-0.06110159	
6.3246	-0.06110156	
6.3248	-0.06110152	
6.325	-0.06110149	
6.3252	-0.06110146	
6.3254	-0.06110142	
6.3256	-0.06110138	
6.3258	-0.06110135	
6.326	-0.06110132	
6.3262	-0.06110128	
6.3264	-0.06110125	
6.3266	-0.06110121	
6.3268	-0.06110118	
6.327	-0.06110114	
6.3272	-0.06110111	
6.3274	-0.06110107	
6.3276	-0.06110104	
6.3278	-0.061101	
6.328	-0.06110097	
6.3282	-0.06110093	
6.3284	-0.0611009	
6.3286	-0.06110086	
6.3288	-0.06110083	
6.329	-0.06110079	
6.3292	-0.06110075	
6.3294	-0.06110072	
6.3296	-0.06110068	
6.3298	-0.06110065	
6.33	-0.06110061	
6.3302	-0.06110057	
6.3304	-0.06110054	
6.3306	-0.0611005	
6.3308	-0.06110046	
6.331	-0.06110043	
6.3312	-0.06110039	
6.3314	-0.06110036	
6.3316	-0.06110032	
6.3318	-0.06110029	
6.332	-0.06110025	
6.3322	-0.06110021	
6.3324	-0.06110017	
6.3326	-0.06110014	
6.3328	-0.0611001	
6.333	-0.06110006	
6.3332	-0.06110002	
6.3334	-0.06109999	
6.3336	-0.06109995	
6.3338	-0.06109992	
6.334	-0.06109988	
6.3342	-0.06109984	
6.3344	-0.0610998	
6.3346	-0.06109976	
6.3348	-0.06109973	
6.335	-0.06109969	
6.3352	-0.06109965	
6.3354	-0.06109961	
6.3356	-0.06109958	
6.3358	-0.06109954	
6.336	-0.0610995	
6.3362	-0.06109946	
6.3364	-0.06109942	
6.3366	-0.06109939	
6.3368	-0.06109935	
6.337	-0.06109931	
6.3372	-0.06109927	
6.3374	-0.06109923	
6.3376	-0.06109919	
6.3378	-0.06109916	
6.338	-0.06109912	
6.3382	-0.06109908	
6.3384	-0.06109904	
6.3386	-0.061099	
6.3388	-0.06109896	
6.339	-0.06109893	
6.3392	-0.06109888	
6.3394	-0.06109885	
6.3396	-0.06109881	
6.3398	-0.06109877	
6.34	-0.06109873	
6.3402	-0.06109869	
6.3404	-0.06109865	
6.3406	-0.06109861	
6.3408	-0.06109857	
6.341	-0.06109853	
6.3412	-0.06109849	
6.3414	-0.06109845	
6.3416	-0.06109841	
6.3418	-0.06109837	
6.342	-0.06109833	
6.3422	-0.06109829	
6.3424	-0.06109825	
6.3426	-0.06109821	
6.3428	-0.06109817	
6.343	-0.06109813	
6.3432	-0.06109809	
6.3434	-0.06109805	
6.3436	-0.06109801	
6.3438	-0.06109797	
6.344	-0.06109793	
6.3442	-0.06109789	
6.3444	-0.06109785	
6.3446	-0.06109781	
6.3448	-0.06109777	
6.345	-0.06109773	
6.3452	-0.06109769	
6.3454	-0.06109764	
6.3456	-0.0610976	
6.3458	-0.06109756	
6.346	-0.06109752	
6.3462	-0.06109748	
6.3464	-0.06109744	
6.3466	-0.06109739	
6.3468	-0.06109735	
6.347	-0.06109731	
6.3472	-0.06109727	
6.3474	-0.06109723	
6.3476	-0.06109719	
6.3478	-0.06109715	
6.348	-0.0610971	
6.3482	-0.06109706	
6.3484	-0.06109702	
6.3486	-0.06109698	
6.3488	-0.06109693	
6.349	-0.06109689	
6.3492	-0.06109685	
6.3494	-0.06109681	
6.3496	-0.06109677	
6.3498	-0.06109672	
6.35	-0.06109668	
6.3502	-0.06109664	
6.3504	-0.06109659	
6.3506	-0.06109655	
6.3508	-0.06109651	
6.351	-0.06109647	
6.3512	-0.06109642	
6.3514	-0.06109638	
6.3516	-0.06109634	
6.3518	-0.06109629	
6.352	-0.06109625	
6.3522	-0.06109621	
6.3524	-0.06109616	
6.3526	-0.06109612	
6.3528	-0.06109608	
6.353	-0.06109603	
6.3532	-0.06109599	
6.3534	-0.06109595	
6.3536	-0.0610959	
6.3538	-0.06109586	
6.354	-0.06109582	
6.3542	-0.06109577	
6.3544	-0.06109573	
6.3546	-0.06109568	
6.3548	-0.06109564	
6.355	-0.06109559	
6.3552	-0.06109555	
6.3554	-0.0610955	
6.3556	-0.06109546	
6.3558	-0.06109542	
6.356	-0.06109537	
6.3562	-0.06109533	
6.3564	-0.06109528	
6.3566	-0.06109524	
6.3568	-0.06109519	
6.357	-0.06109514	
6.3572	-0.0610951	
6.3574	-0.06109506	
6.3576	-0.06109501	
6.3578	-0.06109497	
6.358	-0.06109492	
6.3582	-0.06109488	
6.3584	-0.06109483	
6.3586	-0.06109478	
6.3588	-0.06109474	
6.359	-0.06109469	
6.3592	-0.06109465	
6.3594	-0.0610946	
6.3596	-0.06109456	
6.3598	-0.06109451	
6.36	-0.06109446	
6.3602	-0.06109442	
6.3604	-0.06109437	
6.3606	-0.06109433	
6.3608	-0.06109428	
6.361	-0.06109423	
6.3612	-0.06109419	
6.3614	-0.06109414	
6.3616	-0.06109409	
6.3618	-0.06109405	
6.362	-0.061094	
6.3622	-0.06109395	
6.3624	-0.06109391	
6.3626	-0.06109386	
6.3628	-0.06109381	
6.363	-0.06109377	
6.3632	-0.06109372	
6.3634	-0.06109367	
6.3636	-0.06109362	
6.3638	-0.06109358	
6.364	-0.06109353	
6.3642	-0.06109348	
6.3644	-0.06109343	
6.3646	-0.06109339	
6.3648	-0.06109334	
6.365	-0.06109329	
6.3652	-0.06109324	
6.3654	-0.0610932	
6.3656	-0.06109315	
6.3658	-0.0610931	
6.366	-0.06109305	
6.3662	-0.06109301	
6.3664	-0.06109296	
6.3666	-0.06109291	
6.3668	-0.06109286	
6.367	-0.06109281	
6.3672	-0.06109276	
6.3674	-0.06109272	
6.3676	-0.06109267	
6.3678	-0.06109262	
6.368	-0.06109257	
6.3682	-0.06109252	
6.3684	-0.06109247	
6.3686	-0.06109243	
6.3688	-0.06109238	
6.369	-0.06109233	
6.3692	-0.06109228	
6.3694	-0.06109223	
6.3696	-0.06109218	
6.3698	-0.06109213	
6.37	-0.06109208	
6.3702	-0.06109203	
6.3704	-0.06109198	
6.3706	-0.06109193	
6.3708	-0.06109188	
6.371	-0.06109183	
6.3712	-0.06109178	
6.3714	-0.06109174	
6.3716	-0.06109168	
6.3718	-0.06109164	
6.372	-0.06109158	
6.3722	-0.06109153	
6.3724	-0.06109149	
6.3726	-0.06109143	
6.3728	-0.06109139	
6.373	-0.06109133	
6.3732	-0.06109129	
6.3734	-0.06109123	
6.3736	-0.06109118	
6.3738	-0.06109113	
6.374	-0.06109108	
6.3742	-0.06109103	
6.3744	-0.06109098	
6.3746	-0.06109093	
6.3748	-0.06109088	
6.375	-0.06109083	
6.3752	-0.06109078	
6.3754	-0.06109073	
6.3756	-0.06109067	
6.3758	-0.06109062	
6.376	-0.06109057	
6.3762	-0.06109052	
6.3764	-0.06109047	
6.3766	-0.06109042	
6.3768	-0.06109037	
6.377	-0.06109031	
6.3772	-0.06109026	
6.3774	-0.06109021	
6.3776	-0.06109016	
6.3778	-0.06109011	
6.378	-0.06109006	
6.3782	-0.06109	
6.3784	-0.06108995	
6.3786	-0.0610899	
6.3788	-0.06108985	
6.379	-0.0610898	
6.3792	-0.06108974	
6.3794	-0.06108969	
6.3796	-0.06108964	
6.3798	-0.06108959	
6.38	-0.06108953	
6.3802	-0.06108948	
6.3804	-0.06108943	
6.3806	-0.06108937	
6.3808	-0.06108932	
6.381	-0.06108927	
6.3812	-0.06108921	
6.3814	-0.06108916	
6.3816	-0.06108911	
6.3818	-0.06108906	
6.382	-0.061089	
6.3822	-0.06108895	
6.3824	-0.0610889	
6.3826	-0.06108884	
6.3828	-0.06108879	
6.383	-0.06108874	
6.3832	-0.06108868	
6.3834	-0.06108863	
6.3836	-0.06108857	
6.3838	-0.06108852	
6.384	-0.06108847	
6.3842	-0.06108841	
6.3844	-0.06108836	
6.3846	-0.0610883	
6.3848	-0.06108825	
6.385	-0.0610882	
6.3852	-0.06108814	
6.3854	-0.06108809	
6.3856	-0.06108803	
6.3858	-0.06108798	
6.386	-0.06108792	
6.3862	-0.06108787	
6.3864	-0.06108781	
6.3866	-0.06108776	
6.3868	-0.06108771	
6.387	-0.06108765	
6.3872	-0.06108759	
6.3874	-0.06108754	
6.3876	-0.06108749	
6.3878	-0.06108743	
6.388	-0.06108737	
6.3882	-0.06108732	
6.3884	-0.06108726	
6.3886	-0.06108721	
6.3888	-0.06108715	
6.389	-0.0610871	
6.3892	-0.06108704	
6.3894	-0.06108699	
6.3896	-0.06108693	
6.3898	-0.06108687	
6.39	-0.06108682	
6.3902	-0.06108676	
6.3904	-0.06108671	
6.3906	-0.06108665	
6.3908	-0.0610866	
6.391	-0.06108654	
6.3912	-0.06108648	
6.3914	-0.06108642	
6.3916	-0.06108637	
6.3918	-0.06108631	
6.392	-0.06108626	
6.3922	-0.0610862	
6.3924	-0.06108614	
6.3926	-0.06108608	
6.3928	-0.06108603	
6.393	-0.06108597	
6.3932	-0.06108591	
6.3934	-0.06108586	
6.3936	-0.0610858	
6.3938	-0.06108574	
6.394	-0.06108569	
6.3942	-0.06108563	
6.3944	-0.06108557	
6.3946	-0.06108551	
6.3948	-0.06108546	
6.395	-0.0610854	
6.3952	-0.06108534	
6.3954	-0.06108528	
6.3956	-0.06108522	
6.3958	-0.06108517	
6.396	-0.06108511	
6.3962	-0.06108505	
6.3964	-0.06108499	
6.3966	-0.06108493	
6.3968	-0.06108488	
6.397	-0.06108482	
6.3972	-0.06108476	
6.3974	-0.0610847	
6.3976	-0.06108464	
6.3978	-0.06108458	
6.398	-0.06108453	
6.3982	-0.06108447	
6.3984	-0.06108441	
6.3986	-0.06108435	
6.3988	-0.06108429	
6.399	-0.06108423	
6.3992	-0.06108417	
6.3994	-0.06108411	
6.3996	-0.06108405	
6.3998	-0.06108399	
6.4	-0.06108394	
6.4002	-0.06108388	
6.4004	-0.06108382	
6.4006	-0.06108376	
6.4008	-0.0610837	
6.401	-0.06108364	
6.4012	-0.06108358	
6.4014	-0.06108352	
6.4016	-0.06108346	
6.4018	-0.0610834	
6.402	-0.06108334	
6.4022	-0.06108328	
6.4024	-0.06108322	
6.4026	-0.06108316	
6.4028	-0.0610831	
6.403	-0.06108304	
6.4032	-0.06108298	
6.4034	-0.06108292	
6.4036	-0.06108286	
6.4038	-0.0610828	
6.404	-0.06108274	
6.4042	-0.06108268	
6.4044	-0.06108262	
6.4046	-0.06108256	
6.4048	-0.0610825	
6.405	-0.06108243	
6.4052	-0.06108237	
6.4054	-0.06108231	
6.4056	-0.06108225	
6.4058	-0.06108219	
6.406	-0.06108213	
6.4062	-0.06108207	
6.4064	-0.06108201	
6.4066	-0.06108195	
6.4068	-0.06108188	
6.407	-0.06108182	
6.4072	-0.06108176	
6.4074	-0.0610817	
6.4076	-0.06108164	
6.4078	-0.06108158	
6.408	-0.06108151	
6.4082	-0.06108145	
6.4084	-0.06108139	
6.4086	-0.06108133	
6.4088	-0.06108126	
6.409	-0.0610812	
6.4092	-0.06108114	
6.4094	-0.06108108	
6.4096	-0.06108101	
6.4098	-0.06108095	
6.41	-0.06108089	
6.4102	-0.06108083	
6.4104	-0.06108076	
6.4106	-0.0610807	
6.4108	-0.06108064	
6.411	-0.06108058	
6.4112	-0.06108052	
6.4114	-0.06108045	
6.4116	-0.06108039	
6.4118	-0.06108033	
6.412	-0.06108026	
6.4122	-0.0610802	
6.4124	-0.06108014	
6.4126	-0.06108007	
6.4128	-0.06108001	
6.413	-0.06107995	
6.4132	-0.06107988	
6.4134	-0.06107982	
6.4136	-0.06107976	
6.4138	-0.06107969	
6.414	-0.06107963	
6.4142	-0.06107956	
6.4144	-0.0610795	
6.4146	-0.06107944	
6.4148	-0.06107937	
6.415	-0.0610793	
6.4152	-0.06107924	
6.4154	-0.06107918	
6.4156	-0.06107911	
6.4158	-0.06107905	
6.416	-0.06107898	
6.4162	-0.06107892	
6.4164	-0.06107885	
6.4166	-0.06107879	
6.4168	-0.06107873	
6.417	-0.06107866	
6.4172	-0.0610786	
6.4174	-0.06107853	
6.4176	-0.06107847	
6.4178	-0.0610784	
6.418	-0.06107834	
6.4182	-0.06107827	
6.4184	-0.06107821	
6.4186	-0.06107814	
6.4188	-0.06107808	
6.419	-0.06107801	
6.4192	-0.06107794	
6.4194	-0.06107788	
6.4196	-0.06107781	
6.4198	-0.06107775	
6.42	-0.06107768	
6.4202	-0.06107761	
6.4204	-0.06107755	
6.4206	-0.06107748	
6.4208	-0.06107742	
6.421	-0.06107735	
6.4212	-0.06107729	
6.4214	-0.06107722	
6.4216	-0.06107715	
6.4218	-0.06107708	
6.422	-0.06107702	
6.4222	-0.06107695	
6.4224	-0.06107689	
6.4226	-0.06107682	
6.4228	-0.06107675	
6.423	-0.06107669	
6.4232	-0.06107662	
6.4234	-0.06107655	
6.4236	-0.06107648	
6.4238	-0.06107642	
6.424	-0.06107635	
6.4242	-0.06107628	
6.4244	-0.06107622	
6.4246	-0.06107615	
6.4248	-0.06107608	
6.425	-0.06107601	
6.4252	-0.06107594	
6.4254	-0.06107588	
6.4256	-0.06107581	
6.4258	-0.06107574	
6.426	-0.06107568	
6.4262	-0.06107561	
6.4264	-0.06107554	
6.4266	-0.06107547	
6.4268	-0.0610754	
6.427	-0.06107533	
6.4272	-0.06107527	
6.4274	-0.0610752	
6.4276	-0.06107513	
6.4278	-0.06107506	
6.428	-0.06107499	
6.4282	-0.06107492	
6.4284	-0.06107486	
6.4286	-0.06107479	
6.4288	-0.06107472	
6.429	-0.06107465	
6.4292	-0.06107458	
6.4294	-0.06107451	
6.4296	-0.06107444	
6.4298	-0.06107437	
6.43	-0.06107431	
6.4302	-0.06107423	
6.4304	-0.06107417	
6.4306	-0.0610741	
6.4308	-0.06107403	
6.431	-0.06107396	
6.4312	-0.06107389	
6.4314	-0.06107382	
6.4316	-0.06107375	
6.4318	-0.06107368	
6.432	-0.06107361	
6.4322	-0.06107354	
6.4324	-0.06107347	
6.4326	-0.0610734	
6.4328	-0.06107333	
6.433	-0.06107326	
6.4332	-0.06107319	
6.4334	-0.06107312	
6.4336	-0.06107305	
6.4338	-0.06107298	
6.434	-0.06107291	
6.4342	-0.06107284	
6.4344	-0.06107277	
6.4346	-0.0610727	
6.4348	-0.06107263	
6.435	-0.06107255	
6.4352	-0.06107248	
6.4354	-0.06107241	
6.4356	-0.06107234	
6.4358	-0.06107227	
6.436	-0.0610722	
6.4362	-0.06107213	
6.4364	-0.06107206	
6.4366	-0.06107199	
6.4368	-0.06107192	
6.437	-0.06107184	
6.4372	-0.06107177	
6.4374	-0.0610717	
6.4376	-0.06107163	
6.4378	-0.06107156	
6.438	-0.06107149	
6.4382	-0.06107141	
6.4384	-0.06107134	
6.4386	-0.06107127	
6.4388	-0.0610712	
6.439	-0.06107113	
6.4392	-0.06107105	
6.4394	-0.06107098	
6.4396	-0.06107091	
6.4398	-0.06107084	
6.44	-0.06107077	
6.4402	-0.06107069	
6.4404	-0.06107062	
6.4406	-0.06107055	
6.4408	-0.06107048	
6.441	-0.0610704	
6.4412	-0.06107033	
6.4414	-0.06107026	
6.4416	-0.06107019	
6.4418	-0.06107011	
6.442	-0.06107004	
6.4422	-0.06106997	
6.4424	-0.06106989	
6.4426	-0.06106982	
6.4428	-0.06106975	
6.443	-0.06106967	
6.4432	-0.0610696	
6.4434	-0.06106953	
6.4436	-0.06106945	
6.4438	-0.06106938	
6.444	-0.0610693	
6.4442	-0.06106923	
6.4444	-0.06106916	
6.4446	-0.06106908	
6.4448	-0.06106901	
6.445	-0.06106893	
6.4452	-0.06106886	
6.4454	-0.06106878	
6.4456	-0.06106871	
6.4458	-0.06106864	
6.446	-0.06106856	
6.4462	-0.06106849	
6.4464	-0.06106841	
6.4466	-0.06106834	
6.4468	-0.06106826	
6.447	-0.06106819	
6.4472	-0.06106811	
6.4474	-0.06106804	
6.4476	-0.06106796	
6.4478	-0.06106789	
6.448	-0.06106782	
6.4482	-0.06106774	
6.4484	-0.06106767	
6.4486	-0.06106759	
6.4488	-0.06106751	
6.449	-0.06106744	
6.4492	-0.06106737	
6.4494	-0.06106729	
6.4496	-0.06106721	
6.4498	-0.06106714	
6.45	-0.06106706	
6.4502	-0.06106699	
6.4504	-0.06106691	
6.4506	-0.06106683	
6.4508	-0.06106676	
6.451	-0.06106668	
6.4512	-0.06106661	
6.4514	-0.06106653	
6.4516	-0.06106645	
6.4518	-0.06106638	
6.452	-0.0610663	
6.4522	-0.06106623	
6.4524	-0.06106615	
6.4526	-0.06106607	
6.4528	-0.06106599	
6.453	-0.06106592	
6.4532	-0.06106584	
6.4534	-0.06106576	
6.4536	-0.06106569	
6.4538	-0.06106561	
6.454	-0.06106554	
6.4542	-0.06106546	
6.4544	-0.06106538	
6.4546	-0.0610653	
6.4548	-0.06106523	
6.455	-0.06106515	
6.4552	-0.06106507	
6.4554	-0.06106499	
6.4556	-0.06106492	
6.4558	-0.06106484	
6.456	-0.06106476	
6.4562	-0.06106468	
6.4564	-0.0610646	
6.4566	-0.06106453	
6.4568	-0.06106445	
6.457	-0.06106437	
6.4572	-0.0610643	
6.4574	-0.06106422	
6.4576	-0.06106414	
6.4578	-0.06106406	
6.458	-0.06106398	
6.4582	-0.0610639	
6.4584	-0.06106383	
6.4586	-0.06106374	
6.4588	-0.06106367	
6.459	-0.06106359	
6.4592	-0.06106351	
6.4594	-0.06106343	
6.4596	-0.06106335	
6.4598	-0.06106327	
6.46	-0.06106319	
6.4602	-0.06106311	
6.4604	-0.06106304	
6.4606	-0.06106296	
6.4608	-0.06106288	
6.461	-0.0610628	
6.4612	-0.06106272	
6.4614	-0.06106264	
6.4616	-0.06106256	
6.4618	-0.06106248	
6.462	-0.0610624	
6.4622	-0.06106232	
6.4624	-0.06106224	
6.4626	-0.06106216	
6.4628	-0.06106208	
6.463	-0.061062	
6.4632	-0.06106192	
6.4634	-0.06106184	
6.4636	-0.06106176	
6.4638	-0.06106168	
6.464	-0.0610616	
6.4642	-0.06106152	
6.4644	-0.06106144	
6.4646	-0.06106136	
6.4648	-0.06106128	
6.465	-0.0610612	
6.4652	-0.06106112	
6.4654	-0.06106104	
6.4656	-0.06106096	
6.4658	-0.06106088	
6.466	-0.0610608	
6.4662	-0.06106072	
6.4664	-0.06106063	
6.4666	-0.06106055	
6.4668	-0.06106047	
6.467	-0.06106039	
6.4672	-0.06106031	
6.4674	-0.06106023	
6.4676	-0.06106015	
6.4678	-0.06106006	
6.468	-0.06105999	
6.4682	-0.0610599	
6.4684	-0.06105982	
6.4686	-0.06105974	
6.4688	-0.06105966	
6.469	-0.06105958	
6.4692	-0.06105949	
6.4694	-0.06105941	
6.4696	-0.06105933	
6.4698	-0.06105925	
6.47	-0.06105917	
6.4702	-0.06105908	
6.4704	-0.061059	
6.4706	-0.06105892	
6.4708	-0.06105883	
6.471	-0.06105875	
6.4712	-0.06105867	
6.4714	-0.06105859	
6.4716	-0.06105851	
6.4718	-0.06105842	
6.472	-0.06105834	
6.4722	-0.06105826	
6.4724	-0.06105817	
6.4726	-0.06105809	
6.4728	-0.06105801	
6.473	-0.06105793	
6.4732	-0.06105784	
6.4734	-0.06105776	
6.4736	-0.06105768	
6.4738	-0.06105759	
6.474	-0.06105751	
6.4742	-0.06105742	
6.4744	-0.06105734	
6.4746	-0.06105725	
6.4748	-0.06105717	
6.475	-0.06105709	
6.4752	-0.06105701	
6.4754	-0.06105692	
6.4756	-0.06105684	
6.4758	-0.06105675	
6.476	-0.06105667	
6.4762	-0.06105658	
6.4764	-0.0610565	
6.4766	-0.06105642	
6.4768	-0.06105633	
6.477	-0.06105625	
6.4772	-0.06105616	
6.4774	-0.06105608	
6.4776	-0.06105599	
6.4778	-0.06105591	
6.478	-0.06105582	
6.4782	-0.06105574	
6.4784	-0.06105565	
6.4786	-0.06105557	
6.4788	-0.06105549	
6.479	-0.0610554	
6.4792	-0.06105531	
6.4794	-0.06105523	
6.4796	-0.06105514	
6.4798	-0.06105506	
6.48	-0.06105497	
6.4802	-0.06105489	
6.4804	-0.0610548	
6.4806	-0.06105471	
6.4808	-0.06105463	
6.481	-0.06105454	
6.4812	-0.06105446	
6.4814	-0.06105437	
6.4816	-0.06105429	
6.4818	-0.0610542	
6.482	-0.06105411	
6.4822	-0.06105403	
6.4824	-0.06105394	
6.4826	-0.06105386	
6.4828	-0.06105377	
6.483	-0.06105368	
6.4832	-0.0610536	
6.4834	-0.06105351	
6.4836	-0.06105343	
6.4838	-0.06105334	
6.484	-0.06105325	
6.4842	-0.06105316	
6.4844	-0.06105307	
6.4846	-0.06105299	
6.4848	-0.0610529	
6.485	-0.06105281	
6.4852	-0.06105273	
6.4854	-0.06105264	
6.4856	-0.06105255	
6.4858	-0.06105247	
6.486	-0.06105238	
6.4862	-0.06105229	
6.4864	-0.0610522	
6.4866	-0.06105212	
6.4868	-0.06105203	
6.487	-0.06105194	
6.4872	-0.06105185	
6.4874	-0.06105177	
6.4876	-0.06105168	
6.4878	-0.06105159	
6.488	-0.0610515	
6.4882	-0.06105141	
6.4884	-0.06105133	
6.4886	-0.06105124	
