Time	(4) t1 deriv	(5) t2 deriv	(6) +de/dt	(7)        -de/dt	
2.0876	-0.05901394	-0.058126	-0.05898221	-0.06099768	
2.0878	-0.05901394	-0.05813156	-0.05898855	-0.0609916	
2.088	-0.05901394	-0.05813708	-0.05899485	-0.06098556	
2.0882	-0.05901394	-0.05814257	-0.05900111	-0.06097955	
2.0884	-0.05901394	-0.05814803	-0.05900734	-0.06097358	
2.0886	-0.05901394	-0.05815345	-0.05901352	-0.06096765	
2.0888	-0.05901394	-0.05815884	-0.05901967	-0.06096175	
2.089	-0.05901394	-0.05816419	-0.05902578	-0.06095588	
2.0892	-0.05901394	-0.05816952	-0.05903184	-0.06095005	
2.0894	-0.05901394	-0.0581748	-0.05903788	-0.06094425	
2.0896	-0.05901394	-0.05818006	-0.05904387	-0.06093849	
2.0898	-0.05901394	-0.05818528	-0.05904983	-0.06093276	
2.09	-0.05901394	-0.05819047	-0.05905575	-0.06092707	
2.0902	-0.05901394	-0.05819563	-0.05906164	-0.06092141	
2.0904	-0.05901394	-0.05820075	-0.05906749	-0.06091578	
2.0906	-0.05901394	-0.05820584	-0.0590733	-0.06091019	
2.0908	-0.05901394	-0.05821091	-0.05907908	-0.06090463	
2.091	-0.05901394	-0.05821593	-0.05908482	-0.0608991	
2.0912	-0.05901394	-0.05822093	-0.05909052	-0.06089361	
2.0914	-0.05901394	-0.0582259	-0.05909619	-0.06088815	
2.0916	-0.05901394	-0.05823083	-0.05910183	-0.06088272	
2.0918	-0.05901394	-0.05823573	-0.05910743	-0.06087732	
2.092	-0.05901394	-0.05824061	-0.05911299	-0.06087196	
2.0922	-0.05901394	-0.05824545	-0.05911852	-0.06086663	
2.0924	-0.05901394	-0.05825026	-0.05912402	-0.06086133	
2.0926	-0.05901394	-0.05825505	-0.05912948	-0.06085606	
2.0928	-0.05901394	-0.0582598	-0.05913491	-0.06085083	
2.093	-0.05901394	-0.05826452	-0.05914031	-0.06084562	
2.0932	-0.05901394	-0.05826921	-0.05914567	-0.06084045	
2.0934	-0.05901394	-0.05827388	-0.05915099	-0.06083531	
2.0936	-0.05901394	-0.05827851	-0.05915629	-0.06083019	
2.0938	-0.05901394	-0.05828312	-0.05916155	-0.06082511	
2.094	-0.05901394	-0.0582877	-0.05916678	-0.06082006	
2.0942	-0.05901394	-0.05829224	-0.05917198	-0.06081504	
2.0944	-0.05901394	-0.05829676	-0.05917714	-0.06081005	
2.0946	-0.05901394	-0.05830126	-0.05918228	-0.06080509	
2.0948	-0.05901394	-0.05830572	-0.05918738	-0.06080015	
2.095	-0.05901394	-0.05831015	-0.05919245	-0.06079525	
2.0952	-0.05901394	-0.05831456	-0.05919748	-0.06079038	
2.0954	-0.05901394	-0.05831894	-0.05920249	-0.06078554	
2.0956	-0.05901394	-0.05832329	-0.05920746	-0.06078072	
2.0958	-0.05901394	-0.05832762	-0.05921241	-0.06077594	
2.096	-0.05901394	-0.05833191	-0.05921732	-0.06077118	
2.0962	-0.05901394	-0.05833619	-0.05922221	-0.06076645	
2.0964	-0.05901394	-0.05834043	-0.05922706	-0.06076175	
2.0966	-0.05901394	-0.05834465	-0.05923188	-0.06075708	
2.0968	-0.05901394	-0.05834884	-0.05923667	-0.06075244	
2.097	-0.05901394	-0.058353	-0.05924144	-0.06074782	
2.0972	-0.05901394	-0.05835714	-0.05924617	-0.06074324	
2.0974	-0.05901394	-0.05836125	-0.05925087	-0.06073868	
2.0976	-0.05901394	-0.05836534	-0.05925555	-0.06073415	
2.0978	-0.05901394	-0.05836941	-0.0592602	-0.06072964	
2.098	-0.05901394	-0.05837344	-0.05926481	-0.06072516	
2.0982	-0.05901394	-0.05837745	-0.0592694	-0.06072071	
2.0984	-0.05901394	-0.05838144	-0.05927396	-0.06071629	
2.0986	-0.05901394	-0.0583854	-0.05927849	-0.06071189	
2.0988	-0.05901394	-0.05838934	-0.059283	-0.06070752	
2.099	-0.05901394	-0.05839325	-0.05928747	-0.06070317	
2.0992	-0.05901394	-0.05839713	-0.05929192	-0.06069886	
2.0994	-0.05901394	-0.058401	-0.05929634	-0.06069456	
2.0996	-0.05901394	-0.05840483	-0.05930073	-0.06069029	
2.0998	-0.05901394	-0.05840865	-0.05930509	-0.06068606	
2.1	-0.05901394	-0.05841244	-0.05930943	-0.06068184	
2.1002	-0.05901394	-0.05841621	-0.05931374	-0.06067765	
2.1004	-0.05901394	-0.05841995	-0.05931803	-0.06067349	
2.1006	-0.05901394	-0.05842367	-0.05932229	-0.06066935	
2.1008	-0.05901394	-0.05842736	-0.05932652	-0.06066523	
2.101	-0.05901394	-0.05843104	-0.05933072	-0.06066114	
2.1012	-0.05901394	-0.05843469	-0.0593349	-0.06065708	
2.1014	-0.05901394	-0.05843832	-0.05933905	-0.06065304	
2.1016	-0.05901394	-0.05844192	-0.05934318	-0.06064902	
2.1018	-0.05901394	-0.0584455	-0.05934728	-0.06064503	
2.102	-0.05901394	-0.05844906	-0.05935136	-0.06064106	
2.1022	-0.05901394	-0.0584526	-0.05935541	-0.06063712	
2.1024	-0.05901394	-0.05845612	-0.05935943	-0.0606332	
2.1026	-0.05901394	-0.05845961	-0.05936344	-0.0606293	
2.1028	-0.05901394	-0.05846308	-0.05936741	-0.06062543	
2.103	-0.05901394	-0.05846653	-0.05937136	-0.06062158	
2.1032	-0.05901394	-0.05846996	-0.05937529	-0.06061776	
2.1034	-0.05901394	-0.05847336	-0.05937919	-0.06061396	
2.1036	-0.05901394	-0.05847675	-0.05938307	-0.06061018	
2.1038	-0.05901394	-0.05848011	-0.05938692	-0.06060642	
2.104	-0.05901394	-0.05848346	-0.05939075	-0.06060269	
2.1042	-0.05901394	-0.05848678	-0.05939455	-0.06059897	
2.1044	-0.05901394	-0.05849008	-0.05939834	-0.06059529	
2.1046	-0.05901394	-0.05849336	-0.05940209	-0.06059162	
2.1048	-0.05901394	-0.05849662	-0.05940583	-0.06058798	
2.105	-0.05901394	-0.05849986	-0.05940954	-0.06058436	
2.1052	-0.05901394	-0.05850308	-0.05941323	-0.06058076	
2.1054	-0.05901394	-0.05850628	-0.05941689	-0.06057718	
2.1056	-0.05901394	-0.05850946	-0.05942054	-0.06057362	
2.1058	-0.05901394	-0.05851262	-0.05942416	-0.06057009	
2.106	-0.05901394	-0.05851576	-0.05942776	-0.06056657	
2.1062	-0.05901394	-0.05851888	-0.05943133	-0.06056308	
2.1064	-0.05901394	-0.05852197	-0.05943488	-0.06055961	
2.1066	-0.05901394	-0.05852506	-0.05943841	-0.06055616	
2.1068	-0.05901394	-0.05852812	-0.05944192	-0.06055273	
2.107	-0.05901394	-0.05853116	-0.05944541	-0.06054933	
2.1072	-0.05901394	-0.05853418	-0.05944888	-0.06054594	
2.1074	-0.05901394	-0.05853719	-0.05945232	-0.06054257	
2.1076	-0.05901394	-0.05854017	-0.05945574	-0.06053923	
2.1078	-0.05901394	-0.05854314	-0.05945914	-0.0605359	
2.108	-0.05901394	-0.05854609	-0.05946252	-0.0605326	
2.1082	-0.05901394	-0.05854902	-0.05946588	-0.06052931	
2.1084	-0.05901394	-0.05855193	-0.05946922	-0.06052604	
2.1086	-0.05901394	-0.05855482	-0.05947254	-0.0605228	
2.1088	-0.05901394	-0.0585577	-0.05947584	-0.06051957	
2.109	-0.05901394	-0.05856055	-0.05947911	-0.06051637	
2.1092	-0.05901394	-0.0585634	-0.05948237	-0.06051318	
2.1094	-0.05901394	-0.05856622	-0.0594856	-0.06051001	
2.1096	-0.05901394	-0.05856902	-0.05948882	-0.06050687	
2.1098	-0.05901394	-0.05857181	-0.05949201	-0.06050374	
2.11	-0.05901394	-0.05857458	-0.05949519	-0.06050063	
2.1102	-0.05901394	-0.05857733	-0.05949834	-0.06049754	
2.1104	-0.05901394	-0.05858006	-0.05950148	-0.06049446	
2.1106	-0.05901394	-0.05858278	-0.05950459	-0.06049141	
2.1108	-0.05901394	-0.05858548	-0.05950769	-0.06048838	
2.111	-0.05901394	-0.05858816	-0.05951077	-0.06048536	
2.1112	-0.05901394	-0.05859083	-0.05951383	-0.06048236	
2.1114	-0.05901394	-0.05859348	-0.05951687	-0.06047938	
2.1116	-0.05901394	-0.05859611	-0.05951989	-0.06047643	
2.1118	-0.05901394	-0.05859873	-0.05952289	-0.06047348	
2.112	-0.05901394	-0.05860133	-0.05952587	-0.06047056	
2.1122	-0.05901394	-0.05860391	-0.05952884	-0.06046765	
2.1124	-0.05901394	-0.05860648	-0.05953178	-0.06046476	
2.1126	-0.05901394	-0.05860903	-0.05953471	-0.06046189	
2.1128	-0.05901394	-0.05861156	-0.05953762	-0.06045904	
2.113	-0.05901394	-0.05861409	-0.05954051	-0.0604562	
2.1132	-0.05901394	-0.05861659	-0.05954338	-0.06045338	
2.1134	-0.05901394	-0.05861908	-0.05954624	-0.06045058	
2.1136	-0.05901394	-0.05862155	-0.05954908	-0.06044779	
2.1138	-0.05901394	-0.05862401	-0.05955189	-0.06044502	
2.114	-0.05901394	-0.05862645	-0.0595547	-0.06044227	
2.1142	-0.05901394	-0.05862888	-0.05955748	-0.06043954	
2.1144	-0.05901394	-0.05863129	-0.05956025	-0.06043682	
2.1146	-0.05901394	-0.05863369	-0.059563	-0.06043412	
2.1148	-0.05901394	-0.05863607	-0.05956573	-0.06043144	
2.115	-0.05901394	-0.05863843	-0.05956845	-0.06042877	
2.1152	-0.05901394	-0.05864078	-0.05957115	-0.06042612	
2.1154	-0.05901394	-0.05864312	-0.05957383	-0.06042348	
2.1156	-0.05901394	-0.05864544	-0.0595765	-0.06042086	
2.1158	-0.05901394	-0.05864775	-0.05957915	-0.06041826	
2.116	-0.05901394	-0.05865004	-0.05958178	-0.06041567	
2.1162	-0.05901394	-0.05865232	-0.05958439	-0.0604131	
2.1164	-0.05901394	-0.05865459	-0.05958699	-0.06041054	
2.1166	-0.05901394	-0.05865684	-0.05958958	-0.060408	
2.1168	-0.05901394	-0.05865907	-0.05959214	-0.06040548	
2.117	-0.05901394	-0.05866129	-0.05959469	-0.06040297	
2.1172	-0.05901394	-0.0586635	-0.05959723	-0.06040048	
2.1174	-0.05901394	-0.0586657	-0.05959975	-0.060398	
2.1176	-0.05901394	-0.05866788	-0.05960225	-0.06039554	
2.1178	-0.05901394	-0.05867005	-0.05960474	-0.06039309	
2.118	-0.05901394	-0.0586722	-0.05960722	-0.06039065	
2.1182	-0.05901394	-0.05867434	-0.05960967	-0.06038824	
2.1184	-0.05901394	-0.05867647	-0.05961211	-0.06038583	
2.1186	-0.05901394	-0.05867858	-0.05961454	-0.06038344	
2.1188	-0.05901394	-0.05868068	-0.05961695	-0.06038107	
2.119	-0.05901394	-0.05868277	-0.05961935	-0.06037871	
2.1192	-0.05901394	-0.05868484	-0.05962173	-0.06037636	
2.1194	-0.05901394	-0.0586869	-0.0596241	-0.06037404	
2.1196	-0.05901394	-0.05868895	-0.05962645	-0.06037172	
2.1198	-0.05901394	-0.05869098	-0.05962879	-0.06036942	
2.12	-0.05901394	-0.05869301	-0.05963111	-0.06036713	
2.1202	-0.05901394	-0.05869502	-0.05963342	-0.06036486	
2.1204	-0.05901394	-0.05869702	-0.05963571	-0.0603626	
2.1206	-0.05901394	-0.058699	-0.05963799	-0.06036035	
2.1208	-0.05901394	-0.05870097	-0.05964026	-0.06035812	
2.121	-0.05901394	-0.05870293	-0.05964251	-0.0603559	
2.1212	-0.05901394	-0.05870488	-0.05964475	-0.0603537	
2.1214	-0.05901394	-0.05870681	-0.05964697	-0.06035151	
2.1216	-0.05901394	-0.05870874	-0.05964918	-0.06034933	
2.1218	-0.05901394	-0.05871065	-0.05965137	-0.06034716	
2.122	-0.05901394	-0.05871255	-0.05965356	-0.06034501	
2.1222	-0.05901394	-0.05871443	-0.05965573	-0.06034287	
2.1224	-0.05901394	-0.05871631	-0.05965788	-0.06034075	
2.1226	-0.05901394	-0.05871817	-0.05966002	-0.06033864	
2.1228	-0.05901394	-0.05872003	-0.05966215	-0.06033654	
2.123	-0.05901394	-0.05872187	-0.05966426	-0.06033445	
2.1232	-0.05901394	-0.0587237	-0.05966637	-0.06033238	
2.1234	-0.05901394	-0.05872551	-0.05966846	-0.06033032	
2.1236	-0.05901394	-0.05872732	-0.05967053	-0.06032827	
2.1238	-0.05901394	-0.05872912	-0.05967259	-0.06032624	
2.124	-0.05901394	-0.0587309	-0.05967464	-0.06032421	
2.1242	-0.05901394	-0.05873267	-0.05967668	-0.06032221	
2.1244	-0.05901394	-0.05873443	-0.0596787	-0.06032021	
2.1246	-0.05901394	-0.05873618	-0.05968072	-0.06031822	
2.1248	-0.05901394	-0.05873792	-0.05968272	-0.06031625	
2.125	-0.05901394	-0.05873965	-0.0596847	-0.06031429	
2.1252	-0.05901394	-0.05874137	-0.05968668	-0.06031234	
2.1254	-0.05901394	-0.05874307	-0.05968864	-0.0603104	
2.1256	-0.05901394	-0.05874477	-0.05969059	-0.06030848	
2.1258	-0.05901394	-0.05874646	-0.05969252	-0.06030656	
2.126	-0.05901394	-0.05874813	-0.05969445	-0.06030466	
2.1262	-0.05901394	-0.0587498	-0.05969636	-0.06030278	
2.1264	-0.05901394	-0.05875145	-0.05969826	-0.0603009	
2.1266	-0.05901394	-0.0587531	-0.05970015	-0.06029903	
2.1268	-0.05901394	-0.05875473	-0.05970203	-0.06029718	
2.127	-0.05901394	-0.05875635	-0.0597039	-0.06029533	
2.1272	-0.05901394	-0.05875796	-0.05970575	-0.0602935	
2.1274	-0.05901394	-0.05875957	-0.05970759	-0.06029168	
2.1276	-0.05901394	-0.05876116	-0.05970942	-0.06028987	
2.1278	-0.05901394	-0.05876274	-0.05971124	-0.06028807	
2.128	-0.05901394	-0.05876432	-0.05971305	-0.06028628	
2.1282	-0.05901394	-0.05876588	-0.05971485	-0.06028451	
2.1284	-0.05901394	-0.05876743	-0.05971663	-0.06028274	
2.1286	-0.05901394	-0.05876898	-0.05971841	-0.06028099	
2.1288	-0.05901394	-0.05877051	-0.05972017	-0.06027925	
2.129	-0.05901394	-0.05877203	-0.05972193	-0.06027751	
2.1292	-0.05901394	-0.05877355	-0.05972367	-0.06027579	
2.1294	-0.05901394	-0.05877506	-0.0597254	-0.06027408	
2.1296	-0.05901394	-0.05877655	-0.05972712	-0.06027238	
2.1298	-0.05901394	-0.05877804	-0.05972883	-0.06027069	
2.13	-0.05901394	-0.05877952	-0.05973053	-0.06026901	
2.1302	-0.05901394	-0.05878098	-0.05973221	-0.06026734	
2.1304	-0.05901394	-0.05878244	-0.05973389	-0.06026568	
2.1306	-0.05901394	-0.05878389	-0.05973556	-0.06026403	
2.1308	-0.05901394	-0.05878533	-0.05973722	-0.06026239	
2.131	-0.05901394	-0.05878676	-0.05973886	-0.06026076	
2.1312	-0.05901394	-0.05878819	-0.0597405	-0.06025914	
2.1314	-0.05901394	-0.0587896	-0.05974212	-0.06025754	
2.1316	-0.05901394	-0.058791	-0.05974374	-0.06025593	
2.1318	-0.05901394	-0.0587924	-0.05974535	-0.06025435	
2.132	-0.05901394	-0.05879379	-0.05974694	-0.06025277	
2.1322	-0.05901394	-0.05879517	-0.05974853	-0.0602512	
2.1324	-0.05901394	-0.05879654	-0.0597501	-0.06024964	
2.1326	-0.05901394	-0.0587979	-0.05975167	-0.06024809	
2.1328	-0.05901394	-0.05879925	-0.05975322	-0.06024655	
2.133	-0.05901394	-0.0588006	-0.05975477	-0.06024502	
2.1332	-0.05901394	-0.05880193	-0.05975631	-0.06024349	
2.1334	-0.05901394	-0.05880326	-0.05975783	-0.06024198	
2.1336	-0.05901394	-0.05880458	-0.05975935	-0.06024048	
2.1338	-0.05901394	-0.05880589	-0.05976086	-0.06023899	
2.134	-0.05901394	-0.05880719	-0.05976236	-0.0602375	
2.1342	-0.05901394	-0.05880849	-0.05976385	-0.06023603	
2.1344	-0.05901394	-0.05880978	-0.05976533	-0.06023456	
2.1346	-0.05901394	-0.05881105	-0.0597668	-0.0602331	
2.1348	-0.05901394	-0.05881232	-0.05976826	-0.06023166	
2.135	-0.05901394	-0.05881359	-0.05976971	-0.06023022	
2.1352	-0.05901394	-0.05881484	-0.05977115	-0.06022879	
2.1354	-0.05901394	-0.05881609	-0.05977259	-0.06022737	
2.1356	-0.05901394	-0.05881733	-0.05977402	-0.06022596	
2.1358	-0.05901394	-0.05881856	-0.05977543	-0.06022455	
2.136	-0.05901394	-0.05881978	-0.05977684	-0.06022316	
2.1362	-0.05901394	-0.058821	-0.05977824	-0.06022177	
2.1364	-0.05901394	-0.05882221	-0.05977963	-0.06022039	
2.1366	-0.05901394	-0.05882341	-0.05978101	-0.06021902	
2.1368	-0.05901394	-0.0588246	-0.05978238	-0.06021766	
2.137	-0.05901394	-0.05882579	-0.05978375	-0.06021631	
2.1372	-0.05901394	-0.05882696	-0.0597851	-0.06021497	
2.1374	-0.05901394	-0.05882813	-0.05978645	-0.06021363	
2.1376	-0.05901394	-0.0588293	-0.05978779	-0.0602123	
2.1378	-0.05901394	-0.05883045	-0.05978912	-0.06021098	
2.138	-0.05901394	-0.0588316	-0.05979044	-0.06020967	
2.1382	-0.05901394	-0.05883275	-0.05979175	-0.06020837	
2.1384	-0.05901394	-0.05883388	-0.05979306	-0.06020708	
2.1386	-0.05901394	-0.05883501	-0.05979436	-0.06020579	
2.1388	-0.05901394	-0.05883613	-0.05979564	-0.06020451	
2.139	-0.05901394	-0.05883724	-0.05979693	-0.06020324	
2.1392	-0.05901394	-0.05883835	-0.0597982	-0.06020198	
2.1394	-0.05901394	-0.05883945	-0.05979946	-0.06020072	
2.1396	-0.05901394	-0.05884054	-0.05980072	-0.06019948	
2.1398	-0.05901394	-0.05884163	-0.05980197	-0.06019824	
2.14	-0.05901394	-0.0588427	-0.05980321	-0.060197	
2.1402	-0.05901394	-0.05884378	-0.05980445	-0.06019578	
2.1404	-0.05901394	-0.05884484	-0.05980567	-0.06019456	
2.1406	-0.05901394	-0.0588459	-0.05980689	-0.06019335	
2.1408	-0.05901394	-0.05884695	-0.0598081	-0.06019215	
2.141	-0.05901394	-0.058848	-0.0598093	-0.06019096	
2.1412	-0.05901394	-0.05884904	-0.0598105	-0.06018977	
2.1414	-0.05901394	-0.05885007	-0.05981169	-0.06018859	
2.1416	-0.05901394	-0.0588511	-0.05981287	-0.06018742	
2.1418	-0.05901394	-0.05885212	-0.05981405	-0.06018626	
2.142	-0.05901394	-0.05885313	-0.05981521	-0.0601851	
2.1422	-0.05901394	-0.05885414	-0.05981637	-0.06018395	
2.1424	-0.05901394	-0.05885514	-0.05981752	-0.0601828	
2.1426	-0.05901394	-0.05885613	-0.05981867	-0.06018167	
2.1428	-0.05901394	-0.05885712	-0.0598198	-0.06018054	
2.143	-0.05901394	-0.0588581	-0.05982094	-0.06017942	
2.1432	-0.05901394	-0.05885908	-0.05982206	-0.0601783	
2.1434	-0.05901394	-0.05886005	-0.05982317	-0.06017719	
2.1436	-0.05901394	-0.05886101	-0.05982428	-0.06017609	
2.1438	-0.05901394	-0.05886197	-0.05982539	-0.060175	
2.144	-0.05901394	-0.05886292	-0.05982648	-0.06017391	
2.1442	-0.05901394	-0.05886387	-0.05982757	-0.06017283	
2.1444	-0.05901394	-0.05886481	-0.05982865	-0.06017175	
2.1446	-0.05901394	-0.05886574	-0.05982973	-0.06017068	
2.1448	-0.05901394	-0.05886667	-0.0598308	-0.06016963	
2.145	-0.05901394	-0.05886759	-0.05983186	-0.06016857	
2.1452	-0.05901394	-0.05886851	-0.05983291	-0.06016752	
2.1454	-0.05901394	-0.05886942	-0.05983396	-0.06016648	
2.1456	-0.05901394	-0.05887032	-0.059835	-0.06016545	
2.1458	-0.05901394	-0.05887122	-0.05983604	-0.06016442	
2.146	-0.05901394	-0.05887212	-0.05983707	-0.06016339	
2.1462	-0.05901394	-0.05887301	-0.05983809	-0.06016238	
2.1464	-0.05901394	-0.05887389	-0.0598391	-0.06016137	
2.1466	-0.05901394	-0.05887477	-0.05984011	-0.06016036	
2.1468	-0.05901394	-0.05887564	-0.05984112	-0.06015937	
2.147	-0.05901394	-0.0588765	-0.05984211	-0.06015838	
2.1472	-0.05901394	-0.05887736	-0.0598431	-0.06015739	
2.1474	-0.05901394	-0.05887822	-0.05984409	-0.06015642	
2.1476	-0.05901394	-0.05887907	-0.05984507	-0.06015544	
2.1478	-0.05901394	-0.05887992	-0.05984604	-0.06015448	
2.148	-0.05901394	-0.05888075	-0.05984701	-0.06015351	
2.1482	-0.05901394	-0.05888159	-0.05984797	-0.06015256	
2.1484	-0.05901394	-0.05888242	-0.05984892	-0.06015161	
2.1486	-0.05901394	-0.05888324	-0.05984987	-0.06015067	
2.1488	-0.05901394	-0.05888406	-0.05985081	-0.06014973	
2.149	-0.05901394	-0.05888487	-0.05985175	-0.0601488	
2.1492	-0.05901394	-0.05888568	-0.05985268	-0.06014788	
2.1494	-0.05901394	-0.05888648	-0.0598536	-0.06014696	
2.1496	-0.05901394	-0.05888728	-0.05985452	-0.06014604	
2.1498	-0.05901394	-0.05888807	-0.05985544	-0.06014514	
2.15	-0.05901394	-0.05888886	-0.05985634	-0.06014423	
2.1502	-0.05901394	-0.05888965	-0.05985725	-0.06014334	
2.1504	-0.05901394	-0.05889042	-0.05985814	-0.06014245	
2.1506	-0.05901394	-0.0588912	-0.05985903	-0.06014156	
2.1508	-0.05901394	-0.05889197	-0.05985992	-0.06014068	
2.151	-0.05901394	-0.05889273	-0.0598608	-0.06013981	
2.1512	-0.05901394	-0.05889349	-0.05986167	-0.06013894	
2.1514	-0.05901394	-0.05889424	-0.05986254	-0.06013807	
2.1516	-0.05901394	-0.05889499	-0.0598634	-0.06013721	
2.1518	-0.05901394	-0.05889574	-0.05986426	-0.06013636	
2.152	-0.05901394	-0.05889648	-0.05986511	-0.06013551	
2.1522	-0.05901394	-0.05889721	-0.05986596	-0.06013467	
2.1524	-0.05901394	-0.05889795	-0.0598668	-0.06013383	
2.1526	-0.05901394	-0.05889867	-0.05986764	-0.060133	
2.1528	-0.05901394	-0.05889939	-0.05986847	-0.06013217	
2.153	-0.05901394	-0.05890011	-0.0598693	-0.06013135	
2.1532	-0.05901394	-0.05890082	-0.05987012	-0.06013053	
2.1534	-0.05901394	-0.05890153	-0.05987093	-0.06012972	
2.1536	-0.05901394	-0.05890223	-0.05987174	-0.06012892	
2.1538	-0.05901394	-0.05890293	-0.05987255	-0.06012812	
2.154	-0.05901394	-0.05890363	-0.05987335	-0.06012732	
2.1542	-0.05901394	-0.05890432	-0.05987414	-0.06012653	
2.1544	-0.05901394	-0.05890501	-0.05987494	-0.06012574	
2.1546	-0.05901394	-0.05890569	-0.05987572	-0.06012496	
2.1548	-0.05901394	-0.05890637	-0.0598765	-0.06012418	
2.155	-0.05901394	-0.05890704	-0.05987728	-0.06012341	
2.1552	-0.05901394	-0.05890771	-0.05987805	-0.06012264	
2.1554	-0.05901394	-0.05890838	-0.05987881	-0.06012188	
2.1556	-0.05901394	-0.05890904	-0.05987957	-0.06012112	
2.1558	-0.05901394	-0.0589097	-0.05988033	-0.06012037	
2.156	-0.05901394	-0.05891035	-0.05988108	-0.06011962	
2.1562	-0.05901394	-0.058911	-0.05988183	-0.06011888	
2.1564	-0.05901394	-0.05891164	-0.05988257	-0.06011814	
2.1566	-0.05901394	-0.05891228	-0.05988331	-0.0601174	
2.1568	-0.05901394	-0.05891292	-0.05988405	-0.06011667	
2.157	-0.05901394	-0.05891355	-0.05988478	-0.06011595	
2.1572	-0.05903428	-0.05891433	-0.0598855	-0.06011523	
2.1574	-0.05907324	-0.05891536	-0.05988407	-0.06011665	
2.1576	-0.05912686	-0.05891673	-0.05987875	-0.06012196	
2.1578	-0.05919151	-0.05891852	-0.05986839	-0.06013228	
2.158	-0.05926411	-0.05892075	-0.05985236	-0.06014826	
2.1582	-0.05934214	-0.05892346	-0.0598304	-0.06017013	
2.1584	-0.05942351	-0.05892666	-0.05980255	-0.06019784	
2.1586	-0.05950655	-0.05893036	-0.05976908	-0.06023113	
2.1588	-0.05958988	-0.05893456	-0.05973039	-0.06026957	
2.159	-0.05967243	-0.05893925	-0.05968699	-0.06031264	
2.1592	-0.05975337	-0.0589444	-0.05963945	-0.06035976	
2.1594	-0.05983203	-0.05895001	-0.05958838	-0.06041031	
2.1596	-0.05990793	-0.05895606	-0.05953438	-0.06046369	
2.1598	-0.05998072	-0.05896252	-0.05947805	-0.06051926	
2.16	-0.05999739	-0.05896898	-0.05941998	-0.06057647	
2.1602	-0.05999965	-0.0589754	-0.05936635	-0.06062917	
2.1604	-0.05999995	-0.05898179	-0.05931829	-0.0606763	
2.1606	-0.05999999	-0.05898813	-0.05927548	-0.06071818	
2.1608	-0.06	-0.05899443	-0.05923742	-0.06075532	
2.161	-0.06	-0.0590007	-0.05920368	-0.06078817	
2.1612	-0.06	-0.05900693	-0.05917382	-0.06081716	
2.1614	-0.06	-0.05901311	-0.05914748	-0.06084268	
2.1616	-0.06	-0.05901926	-0.05912431	-0.06086506	
2.1618	-0.06	-0.05902537	-0.05910401	-0.06088461	
2.162	-0.06	-0.05903145	-0.0590863	-0.06090162	
2.1622	-0.06	-0.05903748	-0.05907092	-0.06091635	
2.1624	-0.06	-0.05904348	-0.05905765	-0.06092901	
2.1626	-0.06	-0.05904944	-0.05904629	-0.06093981	
2.1628	-0.06	-0.05905536	-0.05903664	-0.06094895	
2.163	-0.06	-0.05906124	-0.05902854	-0.06095657	
2.1632	-0.06	-0.0590671	-0.05902183	-0.06096285	
2.1634	-0.06	-0.05907291	-0.05901639	-0.0609679	
2.1636	-0.06	-0.05907868	-0.05901207	-0.06097187	
2.1638	-0.06	-0.05908442	-0.05900879	-0.06097485	
2.164	-0.06	-0.05909013	-0.05900642	-0.06097694	
2.1642	-0.06	-0.0590958	-0.05900488	-0.06097824	
2.1644	-0.06	-0.05910143	-0.05900408	-0.06097883	
2.1646	-0.06	-0.05910703	-0.05900396	-0.06097877	
2.1648	-0.06	-0.05911259	-0.05900444	-0.06097814	
2.165	-0.06	-0.05911812	-0.05900546	-0.060977	
2.1652	-0.06	-0.05912362	-0.05900697	-0.0609754	
2.1654	-0.06	-0.05912908	-0.05900891	-0.06097338	
2.1656	-0.06	-0.0591345	-0.05901125	-0.060971	
2.1658	-0.06	-0.0591399	-0.05901393	-0.06096829	
2.166	-0.06	-0.05914525	-0.05901693	-0.06096528	
2.1662	-0.06	-0.05915058	-0.05902021	-0.06096201	
2.1664	-0.06	-0.05915587	-0.05902373	-0.0609585	
2.1666	-0.06	-0.05916113	-0.05902748	-0.06095479	
2.1668	-0.06	-0.05916636	-0.05903142	-0.0609509	
2.167	-0.06	-0.05917155	-0.05903554	-0.06094684	
2.1672	-0.06	-0.05917671	-0.05903981	-0.06094265	
2.1674	-0.06	-0.05918184	-0.05904422	-0.06093832	
2.1676	-0.06	-0.05918694	-0.05904875	-0.06093388	
2.1678	-0.06	-0.05919201	-0.05905339	-0.06092935	
2.168	-0.06	-0.05919704	-0.05905812	-0.06092473	
2.1682	-0.06	-0.05920205	-0.05906292	-0.06092004	
2.1684	-0.06	-0.05920701	-0.0590678	-0.06091529	
2.1686	-0.06	-0.05921195	-0.05907274	-0.06091048	
2.1688	-0.06	-0.05921686	-0.05907772	-0.06090563	
2.169	-0.06	-0.05922174	-0.05908275	-0.06090074	
2.1692	-0.06	-0.05922659	-0.05908781	-0.06089582	
2.1694	-0.06	-0.05923141	-0.05909291	-0.06089087	
2.1696	-0.06	-0.0592362	-0.05909802	-0.06088591	
2.1698	-0.06	-0.05924096	-0.05910315	-0.06088093	
2.17	-0.06	-0.05924569	-0.05910829	-0.06087594	
2.1702	-0.06	-0.05925039	-0.05911344	-0.06087094	
2.1704	-0.06	-0.05925506	-0.0591186	-0.06086594	
2.1706	-0.06	-0.0592597	-0.05912375	-0.06086094	
